Source_IP,Destination_IP,Protocol,Packet_Size,Duration,Flags,Timestamp,,,,,,,,,
192.168.191.5,10.118.8.12,TCP,1468,0.514176282,ACK,1/1/2023 0:44,,,,,,,,,
192.168.21.29,10.30.30.43,UDP,322,0.694130824,ACK,1/1/2023 0:44,,,,,,,,,
192.168.194.12,10.49.54.98,TCP,1261,0.109492831,RST,1/1/2023 0:44,,,,,,,,,
192.168.153.16,10.40.47.76,TCP,481,0.543882573,SYN,1/1/2023 0:44,,,,,,,,,
192.168.178.37,10.112.12.36,TCP,190,0.016733625,SYN,1/1/2023 0:44,,,,,,,,,
192.168.85.29,10.126.1.15,ICMP,446,0.192128243,SYN,1/1/2023 0:45,,,,,,,,,
192.168.205.28,10.33.25.70,UDP,1393,0.093038359,SYN,1/1/2023 0:45,,,,,,,,,
192.168.68.47,10.43.32.79,UDP,623,0.412431681,FIN,1/1/2023 0:45,,,,,,,,,
192.168.240.30,10.98.27.6,TCP,449,0.34350133,SYN,1/1/2023 0:45,,,,,,,,,
192.168.237.5,10.117.39.6,TCP,475,0.037442188,ACK,1/1/2023 0:45,,,,,,,,,
192.168.203.16,10.74.13.85,TCP,1307,0.011359039,ACK,1/1/2023 0:45,,,,,,,,,
192.168.217.26,10.122.19.5,ICMP,945,0.05133425,SYN,1/1/2023 0:46,,,,,,,,,
192.168.175.21,10.44.58.73,TCP,997,0.381957526,ACK,1/1/2023 0:46,,,,,,,,,
192.168.38.36,10.42.37.53,UDP,430,0.012601623,RST,1/1/2023 0:46,,,,,,,,,
192.168.32.30,10.154.55.69,TCP,1310,0.2308476,ACK,1/1/2023 0:46,,,,,,,,,
192.168.100.23,10.68.47.79,TCP,1228,0.591024842,SYN,1/1/2023 0:46,,,,,,,,,
192.168.9.5,10.110.8.25,TCP,671,0.046342759,SYN,1/1/2023 0:46,,,,,,,,,
192.168.99.34,10.135.13.32,ICMP,306,0.138489179,SYN,1/1/2023 0:47,,,,,,,,,
192.168.179.31,10.60.22.1,ICMP,657,0.492913459,ACK,1/1/2023 0:47,,,,,,,,,
192.168.137.19,10.110.30.71,TCP,94,0.852064637,SYN,1/1/2023 0:47,,,,,,,,,
192.168.185.32,10.142.41.70,TCP,366,0.44040248,FIN,1/1/2023 0:47,,,,,,,,,
192.168.0.5,10.143.13.81,TCP,1295,0.367846962,SYN,1/1/2023 0:47,,,,,,,,,
192.168.236.4,10.92.41.72,TCP,221,0.066684876,SYN,1/1/2023 0:47,,,,,,,,,
192.168.15.24,10.56.10.18,TCP,1422,0.47618131,SYN,1/1/2023 0:48,,,,,,,,,
192.168.79.2,10.147.15.91,UDP,1000,0.111823693,SYN,1/1/2023 0:48,,,,,,,,,
192.168.240.28,10.86.13.76,ICMP,448,0.122976105,SYN,1/1/2023 0:48,,,,,,,,,
192.168.127.32,10.108.26.77,TCP,1094,1.122623514,SYN,1/1/2023 0:48,,,,,,,,,
192.168.218.20,10.96.23.76,TCP,121,0.133962935,SYN,1/1/2023 0:48,,,,,,,,,
192.168.151.12,10.8.12.45,TCP,281,0.266788102,RST,1/1/2023 0:48,,,,,,,,,
192.168.177.35,10.7.49.56,TCP,681,0.235159662,SYN,1/1/2023 0:49,,,,,,,,,
192.168.123.33,10.96.6.77,TCP,84,0.248409778,SYN,1/1/2023 0:49,,,,,,,,,
192.168.160.43,10.127.14.98,UDP,556,1.08690064,SYN,1/1/2023 0:49,,,,,,,,,
192.168.100.12,10.103.19.56,TCP,885,1.817081968,ACK,1/1/2023 0:49,,,,,,,,,
192.168.66.1,10.36.40.17,TCP,1351,0.1723132,RST,1/1/2023 0:49,,,,,,,,,
192.168.160.40,10.92.20.78,TCP,1052,0.878678496,SYN,1/1/2023 0:49,,,,,,,,,
192.168.73.43,10.104.46.86,UDP,1209,0.038306494,ACK,1/1/2023 0:50,,,,,,,,,
192.168.43.29,10.51.32.77,TCP,223,1.2880597,SYN,1/1/2023 0:50,,,,,,,,,
192.168.140.12,10.94.11.96,TCP,526,1.058687735,ACK,1/1/2023 0:50,,,,,,,,,
192.168.94.46,10.45.5.75,ICMP,730,0.192271141,ACK,1/1/2023 0:50,,,,,,,,,
192.168.129.35,10.125.22.71,ICMP,297,2.073260665,SYN,1/1/2023 0:50,,,,,,,,,
192.168.214.17,10.19.3.85,UDP,565,1.03208948,RST,1/1/2023 0:50,,,,,,,,,
192.168.89.8,10.43.29.25,TCP,631,0.399313698,SYN,1/1/2023 0:51,,,,,,,,,
192.168.92.26,10.30.1.84,TCP,906,0.38131307,SYN,1/1/2023 0:51,,,,,,,,,
192.168.201.26,10.13.37.23,TCP,200,0.054144653,SYN,1/1/2023 0:51,,,,,,,,,
192.168.161.41,10.68.51.83,ICMP,1357,0.013857999,ACK,1/1/2023 0:51,,,,,,,,,
192.168.134.4,10.32.19.9,UDP,826,0.70916172,ACK,1/1/2023 0:51,,,,,,,,,
192.168.57.45,10.94.7.75,ICMP,258,0.170496583,ACK,1/1/2023 0:51,,,,,,,,,
192.168.74.29,10.6.20.92,UDP,269,1.353660013,SYN,1/1/2023 0:52,,,,,,,,,
192.168.119.36,10.52.14.72,UDP,481,1.562407787,SYN,1/1/2023 0:52,,,,,,,,,
192.168.216.21,10.51.11.69,UDP,771,1.125205992,ACK,1/1/2023 0:52,,,,,,,,,
192.168.163.10,10.36.13.4,ICMP,345,0.040784957,RST,1/1/2023 0:52,,,,,,,,,
192.168.100.9,10.90.14.84,TCP,1328,2.092577909,ACK,1/1/2023 0:52,,,,,,,,,
192.168.151.35,10.60.21.49,TCP,688,0.11799945,SYN,1/1/2023 0:52,,,,,,,,,
192.168.176.35,10.35.29.97,TCP,715,0.980263127,RST,1/1/2023 0:53,,,,,,,,,
192.168.239.36,10.165.39.64,TCP,261,1.557462513,ACK,1/1/2023 0:53,,,,,,,,,
192.168.209.49,10.13.1.63,UDP,882,0.495001362,SYN,1/1/2023 0:53,,,,,,,,,
192.168.230.32,10.18.13.71,TCP,1241,0.167596604,ACK,1/1/2023 0:53,,,,,,,,,
192.168.151.23,10.124.8.33,TCP,938,0.888944453,RST,1/1/2023 0:53,,,,,,,,,
192.168.189.32,10.126.23.61,TCP,494,0.318293026,FIN,1/1/2023 0:53,,,,,,,,,
192.168.36.12,10.105.42.85,TCP,1332,0.107635171,FIN,1/1/2023 0:54,,,,,,,,,
192.168.112.13,10.43.0.85,ICMP,1248,0.145503062,RST,1/1/2023 0:54,,,,,,,,,
192.168.22.25,10.56.39.24,TCP,1338,0.10852456,ACK,1/1/2023 0:54,,,,,,,,,
192.168.98.41,10.101.43.68,TCP,577,0.959110759,RST,1/1/2023 0:54,,,,,,,,,
192.168.29.17,10.5.2.34,UDP,691,0.68739217,SYN,1/1/2023 0:54,,,,,,,,,
192.168.112.20,10.152.52.27,TCP,749,0.231632922,SYN,1/1/2023 0:54,,,,,,,,,
192.168.111.25,10.17.4.88,TCP,262,0.100116185,SYN,1/1/2023 0:55,,,,,,,,,
192.168.85.13,10.95.20.44,UDP,195,0.287667027,FIN,1/1/2023 0:55,,,,,,,,,
192.168.186.19,10.97.28.5,TCP,824,0.177312559,SYN,1/1/2023 0:55,,,,,,,,,
192.168.176.36,10.60.58.92,ICMP,1159,0.113092869,ACK,1/1/2023 0:55,,,,,,,,,
192.168.139.41,10.133.10.39,TCP,406,1.243137989,FIN,1/1/2023 0:55,,,,,,,,,
192.168.146.12,10.135.34.75,TCP,561,0.063531682,FIN,1/1/2023 0:55,,,,,,,,,
192.168.8.7,10.83.59.43,UDP,390,0.689510572,SYN,1/1/2023 0:56,,,,,,,,,
192.168.27.14,10.85.40.76,UDP,900,0.737610285,ACK,1/1/2023 0:56,,,,,,,,,
192.168.222.19,10.111.4.98,TCP,582,0.617782659,ACK,1/1/2023 0:56,,,,,,,,,
192.168.110.16,10.105.33.30,UDP,1434,0.497395986,SYN,1/1/2023 0:56,,,,,,,,,
192.168.116.5,10.150.35.57,TCP,819,0.516187536,SYN,1/1/2023 0:56,,,,,,,,,
192.168.98.12,10.152.47.70,TCP,382,0.512808775,ACK,1/1/2023 0:56,,,,,,,,,
192.168.24.21,10.41.28.85,TCP,1252,1.149963564,SYN,1/1/2023 0:57,,,,,,,,,
192.168.227.23,10.70.36.45,TCP,289,0.179381728,ACK,1/1/2023 0:57,,,,,,,,,
192.168.143.39,10.40.8.63,UDP,613,0.899336895,SYN,1/1/2023 0:57,,,,,,,,,
192.168.108.42,10.118.46.1,ICMP,626,0.085527849,SYN,1/1/2023 0:57,,,,,,,,,
192.168.185.39,10.94.19.92,TCP,1477,0.035941715,SYN,1/1/2023 0:57,,,,,,,,,
192.168.141.31,10.146.0.93,TCP,1237,0.281195579,SYN,1/1/2023 0:57,,,,,,,,,
192.168.121.5,10.35.22.82,UDP,573,0.089580421,ACK,1/1/2023 0:58,,,,,,,,,
192.168.162.23,10.156.27.44,TCP,748,0.171135333,ACK,1/1/2023 0:58,,,,,,,,,
192.168.220.43,10.126.6.31,TCP,1045,0.538678053,ACK,1/1/2023 0:58,,,,,,,,,
192.168.74.18,10.37.40.66,TCP,79,2.192990587,ACK,1/1/2023 0:58,,,,,,,,,
192.168.238.12,10.21.44.75,UDP,712,0.349324318,ACK,1/1/2023 0:58,,,,,,,,,
192.168.8.10,10.53.53.83,TCP,802,1.150546792,SYN,1/1/2023 0:58,,,,,,,,,
192.168.185.44,10.5.8.62,TCP,1035,0.27222831,SYN,1/1/2023 0:59,,,,,,,,,
192.168.144.38,10.107.28.43,ICMP,197,0.253912795,ACK,1/1/2023 0:59,,,,,,,,,
192.168.6.46,10.108.12.64,TCP,1462,1.083674163,SYN,1/1/2023 0:59,,,,,,,,,
192.168.140.40,10.46.59.15,TCP,449,0.184359089,ACK,1/1/2023 0:59,,,,,,,,,
192.168.169.9,10.4.4.2,UDP,670,0.291470553,SYN,1/1/2023 0:59,,,,,,,,,
192.168.177.27,10.113.37.94,TCP,729,0.01866699,ACK,1/1/2023 0:59,,,,,,,,,
192.168.121.2,10.38.31.20,TCP,855,1.449068607,ACK,1/1/2023 1:00,,,,,,,,,
192.168.4.29,10.147.28.35,UDP,1002,0.234009969,ACK,1/1/2023 1:00,,,,,,,,,
192.168.164.38,10.159.16.51,TCP,1065,0.386832718,SYN,1/1/2023 1:00,,,,,,,,,
192.168.82.8,10.135.20.23,TCP,834,0.450295235,SYN,1/1/2023 1:00,,,,,,,,,
192.168.239.45,10.114.50.91,TCP,660,0.388591382,FIN,1/1/2023 1:00,,,,,,,,,
192.168.64.22,10.5.57.52,TCP,835,0.266282918,ACK,1/1/2023 1:00,,,,,,,,,
192.168.243.17,10.135.34.69,TCP,1353,0.094150476,FIN,1/1/2023 1:01,,,,,,,,,
192.168.70.25,10.32.0.63,UDP,811,0.531624782,ACK,1/1/2023 1:01,,,,,,,,,
192.168.44.4,10.159.54.33,TCP,1438,1.485558785,ACK,1/1/2023 1:01,,,,,,,,,
192.168.35.6,10.165.1.81,UDP,308,0.393712699,RST,1/1/2023 1:01,,,,,,,,,
192.168.158.19,10.137.36.66,TCP,1182,0.002182958,SYN,1/1/2023 1:01,,,,,,,,,
192.168.188.44,10.14.22.82,TCP,662,0.194065376,SYN,1/1/2023 1:01,,,,,,,,,
192.168.181.39,10.60.30.38,TCP,577,0.119955043,RST,1/1/2023 1:02,,,,,,,,,
192.168.90.10,10.156.55.78,TCP,177,0.180636571,RST,1/1/2023 1:02,,,,,,,,,
192.168.89.19,10.120.42.23,TCP,516,0.34366523,SYN,1/1/2023 1:02,,,,,,,,,
192.168.38.3,10.24.40.28,TCP,1429,1.76278887,RST,1/1/2023 1:02,,,,,,,,,
192.168.172.13,10.98.29.91,TCP,1102,0.560128015,SYN,1/1/2023 1:02,,,,,,,,,
192.168.241.28,10.111.18.1,TCP,598,0.251247217,SYN,1/1/2023 1:02,,,,,,,,,
192.168.125.20,10.108.43.20,ICMP,838,0.990275205,SYN,1/1/2023 1:03,,,,,,,,,
192.168.219.8,10.28.7.62,ICMP,1231,0.862315233,ACK,1/1/2023 1:03,,,,,,,,,
192.168.60.41,10.141.37.3,TCP,378,0.079089252,RST,1/1/2023 1:03,,,,,,,,,
192.168.166.1,10.2.54.78,TCP,999,0.284254763,ACK,1/1/2023 1:03,,,,,,,,,
192.168.130.13,10.148.34.44,TCP,853,0.09217178,RST,1/1/2023 1:03,,,,,,,,,
192.168.91.49,10.112.42.41,TCP,912,0.011486562,SYN,1/1/2023 1:03,,,,,,,,,
192.168.152.33,10.154.27.28,TCP,142,0.156794124,SYN,1/1/2023 1:04,,,,,,,,,
192.168.165.6,10.4.42.63,TCP,947,0.438523276,FIN,1/1/2023 1:04,,,,,,,,,
192.168.57.44,10.38.9.63,TCP,975,0.635396857,ACK,1/1/2023 1:04,,,,,,,,,
192.168.172.32,10.8.19.93,UDP,159,0.483000229,SYN,1/1/2023 1:04,,,,,,,,,
192.168.172.47,10.110.28.28,TCP,1458,0.580683507,ACK,1/1/2023 1:04,,,,,,,,,
192.168.148.16,10.138.20.99,UDP,910,0.097737545,RST,1/1/2023 1:04,,,,,,,,,
192.168.117.21,10.14.16.24,TCP,296,0.036280032,ACK,1/1/2023 1:05,,,,,,,,,
192.168.202.37,10.34.19.58,TCP,1027,2.245617868,SYN,1/1/2023 1:05,,,,,,,,,
192.168.163.35,10.99.10.94,UDP,789,0.047446046,SYN,1/1/2023 1:05,,,,,,,,,
192.168.146.20,10.166.19.86,UDP,280,0.044486178,SYN,1/1/2023 1:05,,,,,,,,,
192.168.184.18,10.87.57.64,TCP,342,0.05238553,ACK,1/1/2023 1:05,,,,,,,,,
192.168.46.41,10.141.35.13,TCP,917,0.922903654,RST,1/1/2023 1:05,,,,,,,,,
192.168.48.14,10.0.54.91,TCP,516,1.232636514,FIN,1/1/2023 1:06,,,,,,,,,
192.168.142.31,10.12.34.8,TCP,1031,0.068760026,SYN,1/1/2023 1:06,,,,,,,,,
192.168.0.3,10.17.33.52,ICMP,1042,0.622555112,FIN,1/1/2023 1:06,,,,,,,,,
192.168.143.23,10.69.57.27,ICMP,1324,0.147695151,ACK,1/1/2023 1:06,,,,,,,,,
192.168.184.11,10.145.56.9,UDP,1228,0.073811633,ACK,1/1/2023 1:06,,,,,,,,,
192.168.11.10,10.78.22.59,UDP,699,0.910246433,SYN,1/1/2023 1:06,,,,,,,,,
192.168.223.16,10.21.49.23,TCP,387,0.205837525,SYN,1/1/2023 1:07,,,,,,,,,
192.168.199.38,10.83.51.7,TCP,555,1.445252669,SYN,1/1/2023 1:07,,,,,,,,,
192.168.203.24,10.116.16.3,TCP,682,0.593693139,ACK,1/1/2023 1:07,,,,,,,,,
192.168.155.8,10.134.12.41,ICMP,1026,0.140593774,ACK,1/1/2023 1:07,,,,,,,,,
192.168.121.28,10.150.36.68,TCP,808,0.767651085,SYN,1/1/2023 1:07,,,,,,,,,
192.168.163.26,10.105.17.35,TCP,1381,1.176972908,ACK,1/1/2023 1:07,,,,,,,,,
192.168.135.28,10.22.30.84,TCP,308,0.727632287,SYN,1/1/2023 1:08,,,,,,,,,
192.168.219.37,10.134.11.49,UDP,151,0.066430306,RST,1/1/2023 1:08,,,,,,,,,
192.168.40.36,10.139.52.15,ICMP,557,0.172334035,ACK,1/1/2023 1:08,,,,,,,,,
192.168.191.27,10.129.57.47,TCP,303,0.041272999,SYN,1/1/2023 1:08,,,,,,,,,
192.168.190.17,10.55.32.14,TCP,1100,0.320275539,FIN,1/1/2023 1:08,,,,,,,,,
192.168.200.33,10.154.3.38,TCP,145,0.012721817,RST,1/1/2023 1:08,,,,,,,,,
192.168.211.13,10.103.19.2,ICMP,668,1.719752899,ACK,1/1/2023 1:09,,,,,,,,,
192.168.219.48,10.3.48.24,UDP,994,0.253525352,SYN,1/1/2023 1:09,,,,,,,,,
192.168.156.13,10.136.18.62,TCP,984,0.814817616,ACK,1/1/2023 1:09,,,,,,,,,
192.168.45.35,10.127.27.77,TCP,801,0.654610932,SYN,1/1/2023 1:09,,,,,,,,,
192.168.133.18,10.77.49.74,TCP,286,0.034994014,SYN,1/1/2023 1:09,,,,,,,,,
192.168.114.5,10.124.19.65,TCP,220,0.477495582,FIN,1/1/2023 1:09,,,,,,,,,
192.168.46.25,10.75.34.84,TCP,1240,0.296588158,RST,1/1/2023 1:10,,,,,,,,,
192.168.193.10,10.75.49.12,UDP,1120,0.171623942,SYN,1/1/2023 1:10,,,,,,,,,
192.168.55.30,10.166.28.58,TCP,1483,0.107999336,ACK,1/1/2023 1:10,,,,,,,,,
192.168.241.45,10.66.6.87,UDP,737,0.389005488,RST,1/1/2023 1:10,,,,,,,,,
192.168.4.33,10.76.10.25,TCP,1175,0.909007766,SYN,1/1/2023 1:10,,,,,,,,,
192.168.117.1,10.115.19.49,TCP,1023,0.176469975,SYN,1/1/2023 1:10,,,,,,,,,
192.168.145.32,10.62.46.27,TCP,1301,1.179171945,SYN,1/1/2023 1:11,,,,,,,,,
192.168.238.49,10.104.57.9,UDP,235,0.08572434,FIN,1/1/2023 1:11,,,,,,,,,
192.168.10.21,10.128.49.76,TCP,1144,0.046085325,SYN,1/1/2023 1:11,,,,,,,,,
192.168.25.25,10.91.23.19,TCP,1414,0.733893518,ACK,1/1/2023 1:11,,,,,,,,,
192.168.85.27,10.121.13.14,TCP,1300,1.806282725,FIN,1/1/2023 1:11,,,,,,,,,
192.168.176.13,10.79.59.88,TCP,674,1.236596742,ACK,1/1/2023 1:11,,,,,,,,,
192.168.160.34,10.159.5.94,TCP,332,0.5252564,ACK,1/1/2023 1:12,,,,,,,,,
192.168.104.35,10.22.18.89,TCP,896,0.029061452,ACK,1/1/2023 1:12,,,,,,,,,
192.168.128.21,10.129.9.41,TCP,282,1.979669621,RST,1/1/2023 1:12,,,,,,,,,
192.168.239.6,10.154.43.8,TCP,1438,0.456945934,RST,1/1/2023 1:12,,,,,,,,,
192.168.219.17,10.104.42.33,UDP,967,1.365078938,SYN,1/1/2023 1:12,,,,,,,,,
192.168.196.31,10.118.29.34,UDP,1026,0.142456215,SYN,1/1/2023 1:12,,,,,,,,,
192.168.132.38,10.77.35.20,TCP,339,0.385592771,RST,1/1/2023 1:13,,,,,,,,,
192.168.2.23,10.61.14.2,TCP,708,0.00845903,ACK,1/1/2023 1:13,,,,,,,,,
192.168.228.37,10.87.30.80,UDP,1344,0.014526737,SYN,1/1/2023 1:13,,,,,,,,,
192.168.201.10,10.117.3.98,TCP,1377,0.056776987,ACK,1/1/2023 1:13,,,,,,,,,
192.168.82.17,10.78.18.19,TCP,1042,0.055626356,FIN,1/1/2023 1:13,,,,,,,,,
192.168.84.14,10.111.43.35,TCP,64,0.61943644,SYN,1/1/2023 1:13,,,,,,,,,
192.168.200.46,10.147.46.41,TCP,599,0.34476752,RST,1/1/2023 1:14,,,,,,,,,
192.168.0.45,10.121.28.15,TCP,809,0.145318069,SYN,1/1/2023 1:14,,,,,,,,,
192.168.204.4,10.31.12.7,TCP,1145,0.1374082,SYN,1/1/2023 1:14,,,,,,,,,
192.168.189.1,10.121.53.16,ICMP,410,0.460534896,ACK,1/1/2023 1:14,,,,,,,,,
192.168.112.40,10.9.56.56,TCP,764,0.091975958,ACK,1/1/2023 1:14,,,,,,,,,
192.168.31.34,10.165.52.82,UDP,1321,0.317848977,ACK,1/1/2023 1:14,,,,,,,,,
192.168.91.31,10.33.20.85,UDP,673,0.351652747,SYN,1/1/2023 1:15,,,,,,,,,
192.168.71.39,10.128.14.74,UDP,386,0.343282609,SYN,1/1/2023 1:15,,,,,,,,,
192.168.153.34,10.58.34.25,TCP,709,1.78701387,SYN,1/1/2023 1:15,,,,,,,,,
192.168.181.3,10.159.30.74,TCP,1213,0.123546666,ACK,1/1/2023 1:15,,,,,,,,,
192.168.122.12,10.124.2.86,ICMP,616,0.753318071,SYN,1/1/2023 1:15,,,,,,,,,
192.168.192.44,10.101.1.87,ICMP,1028,1.165975377,SYN,1/1/2023 1:15,,,,,,,,,
192.168.132.30,10.120.40.62,TCP,242,0.509489461,ACK,1/1/2023 1:16,,,,,,,,,
192.168.221.17,10.87.31.33,ICMP,1360,0.727015022,ACK,1/1/2023 1:16,,,,,,,,,
192.168.111.47,10.90.12.39,ICMP,389,0.439566949,RST,1/1/2023 1:16,,,,,,,,,
192.168.150.15,10.28.40.25,UDP,1169,0.402746039,SYN,1/1/2023 1:16,,,,,,,,,
192.168.228.21,10.18.0.99,UDP,877,0.543682349,FIN,1/1/2023 1:16,,,,,,,,,
192.168.141.2,10.15.7.71,UDP,1424,0.173840071,RST,1/1/2023 1:16,,,,,,,,,
192.168.74.39,10.84.10.90,TCP,561,0.253309668,RST,1/1/2023 1:17,,,,,,,,,
192.168.165.34,10.5.59.37,UDP,1260,0.17975527,RST,1/1/2023 1:17,,,,,,,,,
192.168.37.34,10.53.3.83,TCP,582,0.46846103,SYN,1/1/2023 1:17,,,,,,,,,
192.168.81.30,10.84.36.82,ICMP,655,1.265561798,ACK,1/1/2023 1:17,,,,,,,,,
192.168.78.27,10.164.14.59,TCP,296,0.022211409,ACK,1/1/2023 1:17,,,,,,,,,
192.168.178.34,10.41.51.31,UDP,1083,0.040100424,FIN,1/1/2023 1:17,,,,,,,,,
192.168.51.38,10.5.18.38,TCP,183,0.168246087,SYN,1/1/2023 1:18,,,,,,,,,
192.168.224.24,10.121.14.33,TCP,406,0.088437996,ACK,1/1/2023 1:18,,,,,,,,,
192.168.78.30,10.103.25.53,TCP,1442,0.117577632,ACK,1/1/2023 1:18,,,,,,,,,
192.168.105.17,10.157.10.65,TCP,847,0.682132078,ACK,1/1/2023 1:18,,,,,,,,,
192.168.132.29,10.141.57.10,TCP,1291,0.244052308,ACK,1/1/2023 1:18,,,,,,,,,
192.168.131.10,10.16.10.15,TCP,675,0.043708177,SYN,1/1/2023 1:18,,,,,,,,,
192.168.183.17,10.2.21.56,TCP,1087,0.020484472,ACK,1/1/2023 1:19,,,,,,,,,
192.168.73.17,10.25.38.50,TCP,72,0.173505268,FIN,1/1/2023 1:19,,,,,,,,,
192.168.83.24,10.86.15.61,ICMP,167,0.893499995,ACK,1/1/2023 1:19,,,,,,,,,
192.168.68.34,10.54.2.30,UDP,1048,0.050611064,SYN,1/1/2023 1:19,,,,,,,,,
192.168.5.2,10.140.7.24,ICMP,716,0.341141302,SYN,1/1/2023 1:19,,,,,,,,,
192.168.204.43,10.68.6.51,ICMP,739,0.398177816,SYN,1/1/2023 1:19,,,,,,,,,
192.168.42.48,10.53.50.27,UDP,406,0.090260792,RST,1/1/2023 1:20,,,,,,,,,
192.168.202.47,10.11.40.89,ICMP,1316,0.70755423,ACK,1/1/2023 1:20,,,,,,,,,
192.168.150.16,10.105.49.33,UDP,1112,1.051149121,ACK,1/1/2023 1:20,,,,,,,,,
192.168.94.11,10.30.10.36,TCP,210,0.35800915,ACK,1/1/2023 1:20,,,,,,,,,
192.168.117.16,10.120.5.45,TCP,225,0.08358672,SYN,1/1/2023 1:20,,,,,,,,,
192.168.7.4,10.89.7.37,TCP,1369,0.000507531,ACK,1/1/2023 1:20,,,,,,,,,
192.168.103.4,10.100.47.30,TCP,545,0.017807608,FIN,1/1/2023 1:21,,,,,,,,,
192.168.183.25,10.37.15.79,TCP,102,0.583838365,RST,1/1/2023 1:21,,,,,,,,,
192.168.194.32,10.165.52.8,UDP,1293,0.01180947,ACK,1/1/2023 1:21,,,,,,,,,
192.168.194.27,10.8.20.41,TCP,1412,0.026444018,SYN,1/1/2023 1:21,,,,,,,,,
192.168.92.32,10.68.18.80,TCP,545,0.872155247,RST,1/1/2023 1:21,,,,,,,,,
192.168.177.19,10.17.11.80,TCP,1366,0.187878417,FIN,1/1/2023 1:21,,,,,,,,,
192.168.20.5,10.124.4.67,TCP,1238,0.11816144,SYN,1/1/2023 1:22,,,,,,,,,
192.168.209.28,10.115.31.95,ICMP,315,0.499868543,ACK,1/1/2023 1:22,,,,,,,,,
192.168.169.22,10.87.47.33,ICMP,833,0.090299584,SYN,1/1/2023 1:22,,,,,,,,,
192.168.148.6,10.71.1.54,TCP,137,0.974892747,ACK,1/1/2023 1:22,,,,,,,,,
192.168.0.5,10.102.37.42,UDP,457,0.190483154,ACK,1/1/2023 1:22,,,,,,,,,
192.168.232.12,10.162.37.61,TCP,601,0.825725968,RST,1/1/2023 1:22,,,,,,,,,
192.168.89.46,10.114.59.98,UDP,1005,0.377392408,ACK,1/1/2023 1:23,,,,,,,,,
192.168.33.49,10.123.29.49,TCP,1062,0.352873687,ACK,1/1/2023 1:23,,,,,,,,,
192.168.77.26,10.22.3.35,TCP,1493,0.280759693,ACK,1/1/2023 1:23,,,,,,,,,
192.168.44.27,10.141.21.30,TCP,630,0.444341994,ACK,1/1/2023 1:23,,,,,,,,,
192.168.72.26,10.2.59.75,TCP,1344,0.638178906,SYN,1/1/2023 1:23,,,,,,,,,
192.168.46.22,10.9.2.41,TCP,392,0.034534141,ACK,1/1/2023 1:23,,,,,,,,,
192.168.238.30,10.49.4.58,TCP,1421,0.047778483,SYN,1/1/2023 1:24,,,,,,,,,
192.168.106.48,10.14.57.48,TCP,1423,0.240239753,ACK,1/1/2023 1:24,,,,,,,,,
192.168.60.17,10.113.5.4,ICMP,654,0.67247523,ACK,1/1/2023 1:24,,,,,,,,,
192.168.25.36,10.22.44.65,TCP,205,0.116499472,SYN,1/1/2023 1:24,,,,,,,,,
192.168.0.8,10.55.33.63,TCP,1478,1.155238756,ACK,1/1/2023 1:24,,,,,,,,,
192.168.112.35,10.14.3.91,TCP,150,0.175115842,SYN,1/1/2023 1:24,,,,,,,,,
192.168.179.15,10.103.31.9,TCP,1232,0.249236712,FIN,1/1/2023 1:25,,,,,,,,,
192.168.46.22,10.38.39.16,TCP,180,0.095284137,SYN,1/1/2023 1:25,,,,,,,,,
192.168.13.26,10.80.26.10,TCP,890,0.67201706,RST,1/1/2023 1:25,,,,,,,,,
192.168.27.23,10.64.50.50,TCP,1184,0.62387263,ACK,1/1/2023 1:25,,,,,,,,,
192.168.77.24,10.28.17.52,TCP,534,0.933402159,SYN,1/1/2023 1:25,,,,,,,,,
192.168.129.45,10.159.36.33,TCP,881,0.186254903,SYN,1/1/2023 1:25,,,,,,,,,
192.168.153.14,10.122.21.11,UDP,1355,2.24533329,SYN,1/1/2023 1:26,,,,,,,,,
192.168.186.7,10.100.28.20,ICMP,541,1.280154043,SYN,1/1/2023 1:26,,,,,,,,,
192.168.2.47,10.149.31.72,UDP,266,0.068784839,RST,1/1/2023 1:26,,,,,,,,,
192.168.150.46,10.142.34.80,UDP,397,0.547328249,SYN,1/1/2023 1:26,,,,,,,,,
192.168.106.47,10.115.43.93,ICMP,396,0.626531318,ACK,1/1/2023 1:26,,,,,,,,,
192.168.236.18,10.161.19.77,TCP,1312,1.084713236,SYN,1/1/2023 1:26,,,,,,,,,
192.168.37.35,10.55.50.77,TCP,868,0.026358742,SYN,1/1/2023 1:27,,,,,,,,,
192.168.114.15,10.94.20.50,UDP,165,0.023665202,FIN,1/1/2023 1:27,,,,,,,,,
192.168.191.25,10.157.56.25,TCP,694,0.644630781,FIN,1/1/2023 1:27,,,,,,,,,
192.168.118.37,10.93.9.71,TCP,358,1.322298923,ACK,1/1/2023 1:27,,,,,,,,,
192.168.27.10,10.3.21.57,TCP,1143,0.00758885,RST,1/1/2023 1:27,,,,,,,,,
192.168.38.17,10.3.0.48,TCP,1238,0.511563411,SYN,1/1/2023 1:27,,,,,,,,,
192.168.230.22,10.150.22.6,TCP,337,0.054298157,SYN,1/1/2023 1:28,,,,,,,,,
192.168.217.44,10.114.4.64,TCP,318,0.371450739,FIN,1/1/2023 1:28,,,,,,,,,
192.168.24.17,10.70.4.33,ICMP,521,0.038054535,SYN,1/1/2023 1:28,,,,,,,,,
